University of Pxalit'k'a	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	app	4	43	37	51	53	23	41	31	20	66	36	90	D	20	45.52	-1	1	1	0	0
Czalliso	lu	5	41	29	46	26	78	56	33	12	53	27	110	D	21	48.80	-1	1	1	0	0
Czalliso	noe	1	51	49	15	9	8	51	15	87	33	30	58	D	20	36.58	-1	1	1	0	0
Czalliso	roe	2	21	20	32	12	28	19	20	21	36	18	67	F	19	26.59	-1	1	1	0	0
Czalliso	ilo	3	63	74	47	18	47	66	18	41	74	32	68	D	19	47.25	-1	1	1	0	0
Czalliso	ilo	4	77	81	95	57	99	75	68	19	109	85	81	C	21	77.65	-1	1	1	0	0
Czalliso	app	5	54	48	62	67	115	83	37	14	47	41	53	C	18	63.52	-1	1	1	0	0
Czalliso	lu	1	46	39	9	22	13	24	39	87	64	63	90	D	18	44.00	-1	1	1	0	0
Czalliso	pot	2	48	41	45	6	61	57	24	65	36	85	72	C	20	44.55	-1	1	1	0	0
Czalliso	app	3	35	45	30	23	15	36	47	22	21	60	52	F+	18	29.01	-1	1	1	0	0
Czalliso	kaf	4	21	24	13	8	7	6	21	9	18	42	66	F+	18	14.96	-1	1	1	0	0
Czalliso	lu	5	12	15	26	24	42	36	42	18	11	47	72	C	18	31.56	-1	1	1	0	0
University of Starrie	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	noe	1	62	53	40	11	21	29	98	86	48	95	70	D+	20	53.22	-1	1	1	0	0
Czalliso	noe	2	32	24	30	24	27	42	22	19	22	45	78	D	21	28.93	-1	1	1	0	0
Czalliso	app	3	53	50	66	27	23	35	16	34	28	30	52	F+	21	33.57	-1	1	1	0	0
Czalliso	ilu	4	119	132	149	117	55	61	54	23	71	68	67	C+	20	80.62	-1	1	1	0	0
Czalliso	kaf	5	17	12	15	16	35	13	23	12	26	71	74	D	19	23.19	-1	1	1	0	0
Czalliso	roe	1	74	64	31	20	28	61	47	112	79	74	56	D	20	59.40	-1	1	1	0	0
Czalliso	ilu	2	65	59	43	10	30	46	42	50	21	26	70	C+	19	38.58	-1	1	1	0	0
Czalliso	ilu	3	41	35	56	35	52	58	47	60	81	16	83	D	21	57.40	-1	1	1	0	0
Czalliso	ilu	4	16	14	20	50	41	21	43	20	51	35	89	D+	18	38.58	-1	1	1	0	0
Czalliso	roe	5	58	53	77	69	71	40	42	24	97	28	82	C+	18	60.85	-1	1	1	0	0
Czalliso	ilo	1	46	35	34	8	7	17	25	66	37	30	73	C	18	33.02	-1	1	1	0	0
Czalliso	kaf	2	81	91	64	21	35	55	53	39	29	61	80	C+	18	45.87	-1	1	1	0	0
Czalliso	pot	3	133	155	68	39	66	115	73	72	85	94	97	C	20	76.54	-1	1	1	0	0
Czalliso	roe	4	10	19	49	51	9	17	27	9	112	46	63	C+	18	44.91	-1	1	1	0	0
Czalliso	kaf	5	38	22	57	47	89	16	50	23	73	41	77	D+	21	52.66	-1	1	1	0	0
University of Vatallus	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	roe	1	27	32	19	7	17	16	18	49	42	56	66	F+	20	28.33	-1	1	1	0	0
Czalliso	roe	2	24	28	20	12	25	26	19	19	32	24	90	F	21	26.20	-1	1	1	0	0
Czalliso	roe	3	35	26	34	29	30	38	35	20	35	83	76	F+	20	33.99	-1	1	1	0	0
Czalliso	lu	4	45	38	19	11	14	23	35	22	10	53	81	D	21	21.62	-1	1	1	0	0
Czalliso	lu	5	28	30	62	9	57	13	62	22	47	59	93	C+	19	42.06	-1	1	1	0	0
Czalliso	ilo	1	59	75	35	25	6	66	37	113	81	50	103	C	18	61.12	-1	1	1	0	0
Czalliso	lu	2	25	18	27	7	15	17	30	19	42	57	46	D	19	25.66	-1	1	1	0	0
Czalliso	pot	3	47	51	24	12	57	25	34	39	58	81	59	D+	19	37.39	-1	1	1	0	0
Czalliso	kaf	4	47	56	45	46	25	18	59	23	50	43	66	D	21	40.73	-1	1	1	0	0
Czalliso	ilu	5	53	40	62	54	91	51	61	10	56	69	76	C	21	58.63	-1	1	1	0	0
Czalliso	ilu	1	25	29	18	6	12	29	34	51	22	84	54	D+	18	28.36	-1	1	1	0	0
Czalliso	ilu	2	51	48	18	22	29	29	29	41	54	30	77	C	22	36.13	-1	1	1	0	0
Czalliso	roe	3	47	51	67	11	26	22	44	23	48	65	80	F+	20	38.11	-1	1	1	0	0
Czalliso	ilu	4	91	81	73	42	17	50	50	29	54	54	81	C+	21	48.60	-1	1	1	0	0
Czalliso	fu	5	22	19	18	8	67	16	47	18	16	91	50	C	18	29.78	-1	1	1	0	0
University of Pokoj	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	noe	1	51	56	30	9	29	20	31	58	67	79	83	D+	18	40.32	-1	1	1	0	0
Czalliso	kaf	2	113	108	76	17	56	82	63	97	32	30	90	D+	20	65.32	-1	1	1	0	0
Czalliso	app	3	52	54	62	33	41	49	39	37	40	8	54	D	19	43.22	-1	1	1	0	0
Czalliso	fu	4	24	16	57	39	20	54	50	14	39	37	97	C	18	42.81	-1	1	1	0	0
Czalliso	lu	5	8	10	46	21	19	8	26	21	37	81	88	D	20	27.54	-1	1	1	0	0
Czalliso	app	1	60	61	29	22	10	59	45	40	31	18	68	D	18	38.24	-1	1	1	0	0
Czalliso	app	2	75	70	24	15	31	50	54	46	16	11	56	F+	18	36.97	-1	1	1	0	0
Czalliso	kaf	3	63	74	54	53	52	67	76	48	61	93	59	D	21	58.46	-1	1	1	0	0
Czalliso	ilu	4	72	88	84	22	20	59	71	37	54	68	85	C	20	51.87	-1	1	1	0	0
Czalliso	fu	5	48	37	56	8	72	41	43	38	60	33	90	C	19	47.51	-1	1	1	0	0
Czalliso	lu	1	66	78	14	14	18	83	24	54	44	88	65	D	18	41.54	-1	1	1	0	0
Czalliso	ilu	2	105	107	34	8	36	35	85	90	54	79	56	B	18	55.13	-1	1	1	0	0
Czalliso	pot	3	140	139	66	33	56	74	84	76	81	59	89	C+	20	69.57	-1	1	1	0	0
Czalliso	noe	4	91	93	115	41	46	84	25	28	79	39	63	F+	19	62.69	-1	1	1	0	0
Czalliso	noe	5	49	56	47	45	88	30	54	60	32	33	80	C	19	51.81	-1	1	1	0	0
University of Lumein	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	noe	1	89	97	31	11	18	35	30	72	27	36	100	D	21	38.68	-1	1	1	0	0
Czalliso	kaf	2	49	53	18	11	11	27	25	34	11	23	77	D	18	24.48	-1	1	1	0	0
Czalliso	lu	3	47	55	41	21	25	13	56	23	50	86	71	C	19	35.96	-1	1	1	0	0
Czalliso	noe	4	13	12	44	28	15	20	26	14	30	41	86	F	20	29.44	-1	1	1	0	0
Czalliso	noe	5	29	35	97	76	51	16	21	39	62	55	97	C	19	52.26	-1	1	1	0	0
Czalliso	pot	1	66	66	34	10	19	23	29	95	56	37	77	D	21	43.95	-1	1	1	0	0
Czalliso	kaf	2	119	119	49	16	68	38	19	53	66	36	69	D+	20	46.71	-1	1	1	0	0
Czalliso	ilu	3	39	33	64	22	47	47	24	47	45	44	88	D	21	44.34	-1	1	1	0	0
Czalliso	fu	4	42	41	54	32	17	10	24	6	55	85	56	F+	19	32.73	-1	1	1	0	0
Czalliso	app	5	15	32	92	49	87	43	44	37	59	31	76	C+	18	59.54	-1	1	1	0	0
Czalliso	fu	1	49	58	17	6	10	44	55	71	53	66	84	D	20	44.46	-1	1	1	0	0
Czalliso	ilu	2	123	115	45	41	23	36	77	49	59	49	101	D+	21	53.52	-1	1	1	0	0
Czalliso	noe	3	42	61	44	36	48	45	54	73	56	24	89	D+	21	52.29	-1	1	1	0	0
Czalliso	ilo	4	61	76	68	56	27	37	59	18	65	49	66	C+	19	50.70	-1	1	1	0	0
Czalliso	fu	5	5	12	9	9	28	32	16	11	8	32	58	F+	18	19.00	-1	1	1	0	0
University of Seraphia	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	roe	1	23	29	15	13	5	10	23	34	22	79	61	D+	18	21.18	-1	1	1	0	0
Czalliso	lu	2	12	8	10	9	11	11	10	29	10	13	68	D	20	16.40	-1	1	1	0	0
Czalliso	app	3	24	23	33	32	9	8	20	7	10	71	70	F+	18	19.48	-1	1	1	0	0
Czalliso	kaf	4	29	26	18	23	15	6	17	7	9	43	67	F	19	17.05	-1	1	1	0	0
Czalliso	roe	5	29	16	6	11	10	23	29	20	17	50	70	D	20	18.94	-1	1	1	0	0
Czalliso	ilu	1	53	53	25	8	18	40	47	40	13	28	49	D	18	30.21	-1	1	1	0	0
Czalliso	pot	2	43	39	10	10	12	31	21	40	18	7	75	D	19	25.48	-1	1	1	0	0
Czalliso	roe	3	40	20	35	46	23	43	40	36	59	77	84	D+	21	43.13	-1	1	1	0	0
Czalliso	app	4	12	7	27	15	11	12	21	10	14	23	56	F	19	18.11	-1	1	1	0	0
Czalliso	lu	5	20	23	30	27	28	44	18	20	24	34	92	F+	21	30.64	-1	1	1	0	0
Czalliso	noe	1	73	75	29	28	25	45	55	31	26	88	46	D	18	35.79	-1	1	1	0	0
Czalliso	noe	2	86	98	26	32	5	56	32	38	61	53	69	C+	19	41.87	-1	1	1	0	0
Czalliso	ilo	3	30	28	91	39	22	44	19	21	38	12	89	D	20	41.78	-1	1	1	0	0
Czalliso	roe	4	58	58	33	48	33	29	31	16	41	18	48	C	18	35.15	-1	1	1	0	0
Czalliso	lu	5	25	32	34	49	56	40	57	26	25	41	96	D+	18	44.68	-1	1	1	0	0
University of Holykol	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Holykol	app	1	62	49	26	9	20	41	68	83	57	49	94	D+	18	51.11	-1	1	1	0	0
Holykol	app	2	38	32	23	24	23	16	54	26	33	17	76	D+	18	31.85	-1	1	1	0	0
Holykol	app	3	42	47	74	17	36	45	64	26	64	26	79	D+	20	49.62	-1	1	1	0	0
Holykol	noe	4	36	43	20	20	17	70	57	31	56	24	71	D+	21	39.38	-1	1	1	0	0
Holykol	kaf	5	22	22	12	8	23	6	18	12	26	47	61	D+	20	17.34	-1	1	1	0	0
Holykol	pot	1	71	68	26	27	33	67	19	106	63	36	69	C	18	53.19	-1	1	1	0	0
Holykol	lu	2	23	24	18	5	19	6	27	12	18	59	56	D	18	17.62	-1	1	1	0	0
Holykol	kaf	3	51	50	51	34	74	47	66	85	49	20	83	D+	21	57.37	-1	1	1	0	0
Holykol	app	4	39	44	70	42	46	46	25	14	80	92	56	C	19	49.45	-1	1	1	0	0
Holykol	noe	5	34	24	48	38	97	48	37	15	39	42	93	D+	21	50.86	-1	1	1	0	0
Holykol	pot	1	60	49	13	15	44	35	75	43	44	96	54	C	18	41.10	-1	1	1	0	0
Holykol	pot	2	59	54	41	14	37	55	18	56	43	91	95	C+	18	42.94	-1	1	1	0	0
Holykol	fu	3	57	59	39	10	42	36	25	12	55	78	53	D	18	34.02	-1	1	1	0	0
Holykol	ilu	4	84	83	45	53	56	84	66	26	92	43	62	D	21	61.51	-1	1	1	0	0
Holykol	pot	5	7	13	33	43	49	34	25	15	58	46	77	D	18	38.72	-1	1	1	0	0
University of Norkute	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Norkute	lu	1	46	48	31	14	19	49	23	60	28	69	60	D	21	35.39	-1	1	1	0	0
Norkute	ilu	2	34	25	12	19	16	17	18	38	15	54	80	D	20	23.22	-1	1	1	0	0
Norkute	fu	3	42	44	38	34	26	46	47	12	67	85	76	C	18	42.24	-1	1	1	0	0
Norkute	pot	4	6	12	7	13	15	26	20	13	70	48	45	F	18	25.65	-1	1	1	0	0
Norkute	pot	5	14	6	22	29	16	15	15	5	21	24	65	D+	18	20.26	-1	1	1	0	0
Norkute	kaf	1	49	44	34	11	23	35	42	55	44	14	71	C+	21	39.23	-1	1	1	0	0
Norkute	pot	2	58	66	25	20	24	31	41	44	18	60	59	F+	19	32.03	-1	1	1	0	0
Norkute	ilo	3	67	63	37	62	66	61	50	24	12	59	65	F+	20	43.33	-1	1	1	0	0
Norkute	ilu	4	42	42	59	30	28	36	47	36	39	12	89	C	18	41.75	-1	1	1	0	0
Norkute	ilu	5	24	29	22	45	40	32	13	19	36	13	70	D+	20	31.64	-1	1	1	0	0
Norkute	app	1	79	83	25	10	29	44	38	63	60	77	74	C+	20	44.11	-1	1	1	0	0
Norkute	ilo	2	18	22	25	5	24	24	16	16	37	87	70	D+	18	24.69	-1	1	1	0	0
Norkute	fu	3	41	53	106	63	44	60	11	27	34	58	55	C	21	48.35	-1	1	1	0	0
Norkute	fu	4	22	31	37	10	23	52	19	14	45	91	104	D	18	33.19	-1	1	1	0	0
Norkute	app	5	22	12	37	49	86	40	23	14	31	42	81	C	20	44.07	-1	1	1	0	0
University of Ikkuvvuki	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Yasutake Takeichi	1	64	56	30	14	10	72	62	113	26	67	53	D+	21	52.07	-1	1	1	0	0
Transhimalia	Dgaiilt Hniwmg	2	37	31	30	16	6	15	26	57	67	33	90	C+	19	38.50	-1	1	1	0	0
Transhimalia	Nagasawa Masuhiro	3	48	40	73	30	29	24	35	9	15	32	56	F	21	31.63	-1	1	1	0	0
Transhimalia	Rael Masu	4	15	12	59	32	32	48	26	12	83	81	57	D+	20	44.83	-1	1	1	0	0
Transhimalia	Nomura Ieyoshi	5	37	29	55	71	115	60	82	75	49	96	102	C	19	73.08	-1	1	1	0	0
Transhimalia	Koyanagi Seiho	1	81	66	30	23	38	38	51	102	71	56	77	D+	21	55.53	-1	1	1	0	0
Transhimalia	Kompasu Masuhiro	2	43	30	32	15	44	19	51	90	63	28	73	C	20	49.66	-1	1	1	0	0
Transhimalia	Watsuji Aeridaniok	3	112	120	41	35	98	35	36	50	73	89	64	D	21	53.53	-1	1	1	0	0
Transhimalia	Ametsuchi Danjuro	4	32	37	80	51	48	44	70	12	43	89	94	C	18	53.36	-1	1	1	0	0
Transhimalia	Tembin Kazuo	5	23	18	29	95	50	39	63	25	40	73	90	D	18	51.02	-1	1	1	0	0
Transhimalia	Djügkeq'go Di	1	74	70	21	22	28	57	93	88	58	83	67	D+	21	58.12	-1	1	1	0	0
Transhimalia	Jojen Bunrakuken	2	101	116	62	27	31	78	41	122	68	25	82	C	19	68.74	-1	1	1	0	0
Transhimalia	Komatsu Udo	3	100	116	50	36	52	49	39	90	50	53	58	D	18	51.96	-1	1	1	0	0
Transhimalia	Nomura Miyoko	4	34	33	79	46	38	36	63	14	59	90	74	C	18	51.13	-1	1	1	0	0
Transhimalia	Sugimoto Masuhiro	5	53	48	53	74	87	13	68	44	72	10	54	C	18	57.77	-1	1	1	0	0
University of Fiik Lanki Akol	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Yoshida Sanzo	1	60	56	22	10	30	30	20	83	46	82	68	D	18	38.80	-1	1	1	0	0
Transhimalia	Rezinal Dayu	2	41	18	14	8	12	32	15	61	23	56	66	C	19	28.92	-1	1	1	0	0
Transhimalia	Gmii Hlema	3	116	130	55	41	44	100	49	93	111	73	104	D	21	74.37	-1	1	1	0	0
Transhimalia	Nunne Rë	4	41	44	45	38	35	38	32	13	25	18	70	D	19	35.01	-1	1	1	0	0
Transhimalia	Akamine Yuji	5	22	20	30	65	79	13	41	26	50	9	81	D	20	45.72	-1	1	1	0	0
Transhimalia	Miyoshi Senichi	1	28	22	13	11	11	21	51	72	70	41	60	D	18	41.65	-1	1	1	0	0
Transhimalia	Qalzz Gzza	2	65	64	23	27	26	58	22	45	33	14	99	D+	19	38.67	-1	1	1	0	0
Transhimalia	Wakayama Kazuo	3	31	19	35	7	21	26	21	40	49	29	86	C	18	32.43	-1	1	1	0	0
Transhimalia	Yuguchi Higashikuni	4	21	42	73	62	64	74	61	22	90	73	63	D	21	65.34	-1	1	1	0	0
Transhimalia	Yabuta Tessai	5	14	14	21	11	66	33	62	23	42	90	88	C+	18	40.26	-1	1	1	0	0
Transhimalia	Himi Masuhiro	1	100	101	23	19	32	43	59	106	43	74	98	D+	20	53.18	-1	1	1	0	0
Transhimalia	Kammuri Yoshiiku	2	28	28	17	22	46	48	27	39	48	55	90	C	18	38.75	-1	1	1	0	0
Transhimalia	Rael Akio	3	47	48	108	104	39	31	31	45	72	44	85	C+	18	61.77	-1	1	1	0	0
Transhimalia	Usagi Akio	4	43	40	41	21	40	28	27	27	66	65	93	D+	18	39.79	-1	1	1	0	0
Transhimalia	Onishi Bunrakuken	5	38	30	53	81	86	25	31	56	40	27	85	F+	18	53.70	-1	1	1	0	0
University of Yuofuan	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Khwi Thakiik	1	26	36	17	9	7	10	28	39	11	73	95	F+	19	22.83	-1	1	1	0	0
Transhimalia	Yuguchi Morie	2	66	62	61	18	27	46	29	60	28	80	90	C	20	43.13	-1	1	1	0	0
Transhimalia	Alve Kazuko	3	23	24	43	21	26	39	36	13	19	84	51	D	21	28.96	-1	1	1	0	0
Transhimalia	Vlu Slapen	4	25	21	21	21	17	25	30	5	52	19	52	F+	19	27.31	-1	1	1	0	0
Transhimalia	Sasagawa Misao	5	37	41	29	8	55	25	14	7	31	22	60	F+	19	27.52	-1	1	1	0	0
Transhimalia	Tamatsuki Takeji	1	29	20	9	8	20	39	53	37	36	57	81	D+	21	34.37	-1	1	1	0	0
Transhimalia	Kvvwha Hlema	2	51	43	43	12	21	18	22	69	17	55	80	D+	18	33.44	-1	1	1	0	0
Transhimalia	Savana Inejiro	3	28	38	65	42	23	30	11	23	56	87	86	D+	19	39.19	-1	1	1	0	0
Transhimalia	!'ëtik'ë Tjad	4	56	43	78	63	13	50	15	38	57	48	65	C	19	47.92	-1	1	1	0	0
Transhimalia	Hvanne Koshiro	5	46	40	61	85	72	54	42	18	54	20	84	C	21	57.81	-1	1	1	0	0
Transhimalia	Go Sumiteru	1	49	60	5	5	29	50	34	32	70	74	89	C	18	39.24	-1	1	1	0	0
Transhimalia	Matsuyama Sanzo	2	34	34	18	6	8	36	17	27	40	86	87	F+	18	28.35	-1	1	1	0	0
Transhimalia	Akamine Natsuo	3	36	45	72	49	21	20	29	38	68	20	84	C	19	45.54	-1	1	1	0	0
Transhimalia	Yoshizawa Kunimichi	4	53	48	44	25	66	54	66	18	52	39	70	D	19	47.46	-1	1	1	0	0
Transhimalia	Kôzuke Masami	5	23	20	30	56	36	18	9	9	17	74	64	D	18	27.72	-1	1	1	0	0
University of Maxwmkakki	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Rael Shoraku	1	57	74	13	10	5	48	26	48	57	64	98	D	19	38.26	-1	1	1	0	0
Transhimalia	Isa Tomiji	2	24	21	16	22	24	33	11	33	8	7	89	C	18	24.11	-1	1	1	0	0
Transhimalia	Ehwzzd Vye	3	38	37	31	34	39	32	25	11	26	57	61	D	19	29.63	-1	1	1	0	0
Transhimalia	Koguma Higashikuni	4	31	27	34	43	19	20	15	17	15	42	57	D+	20	25.79	-1	1	1	0	0
Transhimalia	Tkwalm Klwnum	5	34	21	30	36	61	22	36	13	19	5	74	D	21	34.89	-1	1	1	0	0
Transhimalia	Matsuyama Udo	1	87	79	17	7	14	43	28	67	33	95	74	F+	21	36.16	-1	1	1	0	0
Transhimalia	Hyuwyz Lyen	2	61	60	16	11	22	27	16	45	24	51	94	D	20	28.78	-1	1	1	0	0
Transhimalia	Ienaga Ethanthovok	3	134	107	97	33	75	44	93	91	113	14	73	C	22	79.39	-1	1	1	0	0
Transhimalia	Tanifuji Shoraku	4	34	25	35	34	24	37	20	13	49	86	55	C+	19	33.00	-1	1	1	0	0
Transhimalia	Métro Yuji	5	27	27	58	54	92	32	39	43	43	93	66	D+	21	52.19	-1	1	1	0	0
Transhimalia	Ienaga Okitsugu	1	27	26	21	25	13	38	24	113	13	17	78	D+	18	39.43	-1	1	1	0	0
Transhimalia	Nomi Natsuo	2	84	62	44	33	27	63	57	85	68	30	83	D+	22	60.22	-1	1	1	0	0
Transhimalia	Wakuni Senelile	3	114	100	82	32	50	84	92	116	86	73	105	D+	21	79.17	-1	1	1	0	0
Transhimalia	Akamine Victahriok	4	24	26	57	14	58	29	27	10	45	50	84	D	21	37.96	-1	1	1	0	0
Transhimalia	Isa Isei	5	44	41	48	35	102	70	22	35	58	85	61	D+	19	54.11	-1	1	1	0	0
University of Lnwm	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Koki Akio	1	62	57	18	5	9	44	15	40	27	15	58	F+	18	27.38	-1	1	1	0	0
Transhimalia	Flaenne Tessai	2	93	103	28	35	16	54	39	72	15	91	70	C	20	41.45	-1	1	1	0	0
Transhimalia	Mawatari Sanraku	3	26	39	36	24	8	19	29	24	25	5	57	D	20	25.60	-1	1	1	0	0
Transhimalia	Kasai Kazuo	4	24	19	20	32	41	28	31	17	28	41	86	D+	20	31.07	-1	1	1	0	0
Transhimalia	Takamitsu Masu	5	19	12	32	24	27	14	32	18	18	90	65	C	18	25.68	-1	1	1	0	0
Transhimalia	Himi Ethanthovok	1	84	69	19	16	5	44	55	28	29	23	92	D+	18	35.02	-1	1	1	0	0
Transhimalia	Pe!' !'ëpjÿut	2	104	106	50	22	30	52	62	43	29	18	58	D+	21	44.50	-1	1	1	0	0
Transhimalia	Iwayanagi Sofu	3	76	82	47	36	63	21	30	47	25	80	72	D+	20	38.92	-1	1	1	0	0
Transhimalia	Yada Danjuro	4	27	35	21	13	26	17	33	11	23	80	54	C	18	22.46	-1	1	1	0	0
Transhimalia	Yabuta Morie	5	17	18	21	23	18	17	13	18	12	96	75	D	20	20.14	-1	1	1	0	0
Transhimalia	Akamine Meiji	1	15	10	5	12	14	20	7	8	26	9	84	F	18	17.39	-1	1	1	0	0
Transhimalia	Higashi Kiyohira	2	33	37	53	13	23	34	100	87	56	74	79	D+	21	59.14	-1	1	1	0	0
Transhimalia	Uemura Lesteriok	3	66	60	28	29	14	31	26	49	63	61	85	D+	18	38.43	-1	1	1	0	0
Transhimalia	Kujira Hirokazu	4	30	32	34	35	14	32	39	18	40	25	56	C+	18	32.33	-1	1	1	0	0
Transhimalia	Tembin Lesteriok	5	29	21	38	35	78	17	38	35	48	36	102	D	20	44.40	-1	1	1	0	0
University of Vikkada	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Brypfin Ter	1	50	48	18	14	27	16	45	31	30	83	95	D+	21	30.59	-1	1	1	0	0
Transhimalia	Domen Taki	2	68	64	14	9	22	19	46	27	59	43	51	D	20	32.77	-1	1	1	0	0
Transhimalia	Amano Tessai	3	20	15	24	14	22	9	20	8	12	70	80	D+	18	18.82	-1	1	1	0	0
Transhimalia	Yamataka Higashikuni	4	43	44	39	20	38	20	25	14	46	32	91	F	21	33.47	-1	1	1	0	0
Transhimalia	Shishido Shunmyo	5	13	8	17	7	18	9	19	8	9	17	91	D+	21	17.01	-1	1	1	0	0
Transhimalia	Fihana Yoshitora	1	97	90	41	23	31	21	46	84	18	53	91	D+	19	41.66	-1	1	1	0	0
Transhimalia	Koguma Gihei	2	84	79	33	11	23	29	45	37	39	73	63	D	20	35.72	-1	1	1	0	0
Transhimalia	Rael Tokaji	3	41	30	17	30	28	38	47	28	51	41	67	D	19	36.54	-1	1	1	0	0
Transhimalia	Wakayama Miyoko	4	71	79	38	33	20	37	51	12	38	11	60	F+	21	35.41	-1	1	1	0	0
Transhimalia	Amari Kiyohira	5	50	44	51	73	45	66	59	86	57	64	100	C+	19	60.38	-1	1	1	0	0
Transhimalia	Sugimoto Tetsuya	1	54	53	6	6	31	21	21	63	22	96	95	D+	18	29.56	-1	1	1	0	0
Transhimalia	Rael Koshiro	2	43	40	46	23	31	38	55	63	39	14	78	C	20	46.12	-1	1	1	0	0
Transhimalia	Go Bunzo	3	40	39	43	12	21	45	29	23	46	94	103	D+	21	36.30	-1	1	1	0	0
Transhimalia	Domen Ieyoshi	4	96	87	39	49	22	24	13	15	77	12	87	F+	19	40.81	-1	1	1	0	0
Transhimalia	Iwayanagi Kazuo	5	58	30	92	90	129	24	46	17	60	77	112	D+	19	70.67	-1	1	1	0	0
University of Aahrus 1	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aahrus	Sasagawa Natsuo	1	59	63	24	19	6	42	16	122	53	86	53	C+	18	45.89	-1	1	1	0	0
Aahrus	Kujira Paradiniton	2	45	58	28	17	59	55	35	90	87	55	71	D+	19	57.80	-1	1	1	0	0
Aahrus	Kotobuki Yakumo	3	40	25	27	28	29	52	25	21	39	40	66	C	19	33.71	-1	1	1	0	0
Aahrus	Uemura Takuji	4	76	82	74	59	28	100	41	34	107	31	57	C	19	65.30	-1	1	1	0	0
Aahrus	Yukiyama Takuji	5	25	10	35	68	85	29	63	24	23	93	80	D+	19	50.12	-1	1	1	0	0
Aahrus	Ogino Ssekien	1	100	130	18	17	26	25	65	103	35	16	83	D+	20	47.93	-1	1	1	0	0
Aahrus	Yamataka Matsuyo	2	61	67	18	17	28	38	33	80	60	55	58	D	18	44.51	-1	1	1	0	0
Aahrus	Kawata Tameyoshi	3	30	32	53	30	37	28	91	34	35	19	65	C	18	44.45	-1	1	1	0	0
Aahrus	Matsuyama Izo	4	105	112	82	56	45	61	93	29	109	75	64	D+	21	70.40	-1	1	1	0	0
Aahrus	Okumura Kamlyn	5	23	23	33	34	26	39	41	23	23	89	56	D	18	32.33	-1	1	1	0	0
Aahrus	Shishido Hirotada	1	86	77	7	6	50	91	89	106	72	56	75	C+	19	67.37	-1	1	1	0	0
Aahrus	Ogino Emperiok	2	109	105	91	29	32	82	33	90	43	65	89	B	18	62.36	-1	1	1	0	0
