University of Pxalit'k'a players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
William Garber,108,2352,416,1544,1169,771,65.9538066723695,0,0,2,2,57,25,285,82,203,84,987,489,49.5440729483283, 2.00925925925926
Barry Varney,68,2116,423,676,598,262,43.8127090301003,235,70,22,17,42,22,258,65,193,78,781,386,49.4238156209987, 0.397058823529412
Mitchell Finlayson,63,1388,87,540,462,268,58.008658008658,0,0,6,4,29,10,308,74,234,42,444,255,57.4324324324324, -0.0793650793650794
Hamish Robertson,27,414,54,142,136,71,52.2058823529412,0,0,2,0,8,16,76,23,53,31,134,55,41.044776119403, 2.55555555555556
Uriah Murden,147,2734,523,1103,1073,539,50.232991612302,0,0,36,25,69,30,323,74,249,173,1133,539,47.5728155339806, 0.217687074829932
Nigel Chandler,27,352,61,135,115,59,51.304347826087,40,11,0,0,4,3,41,10,31,12,152,82,53.9473684210526, 1.14814814814815
Barry Varney,68,2116,423,676,598,262,43.8127090301003,235,70,22,17,42,22,258,65,193,78,781,386,49.4238156209987, 0.397058823529412
Mitchell Finlayson,63,1388,87,540,462,268,58.008658008658,0,0,6,4,29,10,308,74,234,42,444,255,57.4324324324324, -0.0793650793650794
Eric Barnett,116,3439,355,1379,1299,671,51.6551193225558,0,0,72,37,98,37,740,179,561,149,1622,912,56.2268803945746, 2.32758620689655
William Gilroy,11,63,8,15,14,6,42.8571428571429,0,0,4,3,0,1,4,3,1,2,25,19,76, 0.181818181818182
Bruce Fudge,84,1762,194,1015,848,505,59.5518867924528,0,0,8,5,40,32,189,50,139,86,742,365,49.1913746630728, 1.35714285714286
Ivor Roberts,98,2414,758,900,739,363,49.1204330175913,296,79,5,2,67,23,285,84,201,71,1027,540,52.5803310613437, 2.71428571428571
University of Boltway players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Laurence Lunn,96,2808,82,489,412,244,59.2233009708738,0,0,2,1,39,17,767,201,566,34,470,268,57.0212765957447, -0.0833333333333333
David Lavender,102,2037,522,1933,1537,959,62.3942745608328,0,0,20,15,77,25,713,203,510,104,799,432,54.0675844806008, 0.284313725490196
Neville Alexander,64,1515,216,586,528,293,55.4924242424242,0,0,0,0,33,15,168,42,126,66,562,281,50, -0.875
Dominic Stephen,73,1853,114,796,694,338,48.7031700288184,182,44,5,3,50,13,194,48,146,80,737,377,51.1533242876526, -1.36986301369863
Jack Gilroy,125,3356,1567,1121,1010,491,48.6138613861386,190,60,50,24,86,61,435,102,333,132,1090,486,44.5871559633028, -0.096
Nestor Lavender,64,1419,252,290,289,137,47.4048442906574,0,0,32,16,38,19,307,75,232,28,515,295,57.2815533980583, 2.0625
Stan Palmer,99,2312,425,988,962,489,50.8316008316008,0,0,18,10,56,41,437,107,330,191,923,469,50.8125677139762, 0.838383838383838
Neville Alexander,64,1515,216,586,528,293,55.4924242424242,0,0,0,0,33,15,168,42,126,66,562,281,50, -0.875
Mitchell Lunn,24,369,30,136,108,68,62.962962962963,0,0,0,0,6,8,31,10,21,18,151,68,45.0331125827815, 1.25
Jack Gilroy,125,3356,1567,1121,1010,491,48.6138613861386,190,60,50,24,86,61,435,102,333,132,1090,486,44.5871559633028, -0.096
Nestor Lavender,64,1419,252,290,289,137,47.4048442906574,0,0,32,16,38,19,307,75,232,28,515,295,57.2815533980583, 2.0625
Desmond Spivey,30,669,62,219,223,103,46.1883408071749,0,0,24,13,15,2,120,21,99,20,225,123,54.6666666666667, 0.966666666666667
Malcolm Caplin,128,1641,273,783,667,391,58.6206896551724,0,0,6,1,26,18,175,44,131,40,633,341,53.870458135861, 1.8515625
Conor Vickers,57,1001,51,404,350,163,46.5714285714286,100,27,7,7,36,5,108,24,84,25,392,207,52.8061224489796, 1.05263157894737
Henry Mack,101,1518,349,705,593,285,48.0607082630691,224,73,15,10,31,15,179,48,131,28,589,297,50.4244482173175, 1.5049504950495
University of Vigim players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Stan Purcell,64,977,122,261,303,121,39.9339933993399,0,0,50,19,15,10,380,98,282,54,301,164,54.485049833887, 0.65625
Phil Mack,64,1756,251,1477,1266,729,57.5829383886256,0,0,30,19,66,14,441,103,338,77,669,332,49.626307922272, 2.03125
Henry Spicer,65,1760,263,731,586,341,58.1911262798635,79,26,4,3,28,24,165,37,128,80,637,325,51.0204081632653, 2.03076923076923
Bransby Vickers,64,1411,206,595,505,252,49.9009900990099,157,40,0,0,27,17,167,34,133,52,567,297,52.3809523809524, 1.515625
Michael Miller,32,821,392,201,239,99,41.4225941422594,0,0,4,3,13,9,104,28,76,24,278,124,44.6043165467626, 0.96875
Ernie Chandler,64,1279,209,361,349,177,50.7163323782235,0,0,12,7,19,17,375,97,278,58,393,196,49.8727735368957, 0.53125
Phil Mack,64,1756,251,1477,1266,729,57.5829383886256,0,0,30,19,66,14,441,103,338,77,669,332,49.626307922272, 2.03125
Henry Spicer,65,1760,263,731,586,341,58.1911262798635,79,26,4,3,28,24,165,37,128,80,637,325,51.0204081632653, 2.03076923076923
Bransby Vickers,64,1411,206,595,505,252,49.9009900990099,157,40,0,0,27,17,167,34,133,52,567,297,52.3809523809524, 1.515625
Eric Pratt,35,769,339,227,207,88,42.512077294686,80,29,0,0,12,10,104,26,78,55,248,124,50, -0.0857142857142857
Ernie Chandler,64,1279,209,361,349,177,50.7163323782235,0,0,12,7,19,17,375,97,278,58,393,196,49.8727735368957, 0.53125
Errol Barnett,124,2651,218,1461,1366,728,53.294289897511,0,0,12,5,72,28,682,162,520,116,1227,653,53.2192339038305, -0.870967741935484
Anthony Berry,55,965,179,380,323,157,48.6068111455108,110,35,7,4,11,11,117,29,88,28,351,195,55.5555555555556, 0.927272727272727
Nigel Caplin,32,865,116,418,347,209,60.2305475504323,0,0,0,0,13,13,82,20,62,23,358,178,49.7206703910614, 0.25
Kamil Lavender,97,3028,476,1544,1213,609,50.2061005770816,459,149,32,24,76,41,389,80,309,61,1120,558,49.8214285714286, 4.70103092783505
University of Arinis players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Julian Chandler,128,5177,319,734,656,300,45.7317073170732,252,61,2,1,52,16,1645,422,1223,99,857,491,57.2928821470245, 1.6640625
Robert Jones,92,1995,110,770,742,374,50.4043126684636,0,0,38,22,50,17,355,86,269,102,738,368,49.8644986449864, 1.30434782608696
Greg Elliott,72,1974,342,786,657,328,49.923896499239,224,59,3,1,43,11,206,42,164,48,718,407,56.6852367688022, 0.930555555555556
Oswald Miller,82,1975,348,768,710,381,53.6619718309859,0,0,16,6,42,21,220,56,164,61,788,416,52.7918781725888, 1.57317073170732
Rusty Caplin,70,2131,869,1530,1222,631,51.6366612111293,386,126,4,3,80,14,344,77,267,50,616,296,48.0519480519481, 2.11428571428571
Julian Chandler,128,5177,319,734,656,300,45.7317073170732,252,61,2,1,52,16,1645,422,1223,99,857,491,57.2928821470245, 1.6640625
William Pool,64,1482,209,578,508,283,55.7086614173228,0,0,16,12,37,8,229,53,176,51,610,313,51.3114754098361, 0.453125
Greg Elliott,72,1974,342,786,657,328,49.923896499239,224,59,3,1,43,11,206,42,164,48,718,407,56.6852367688022, 0.930555555555556
Oswald Miller,82,1975,348,768,710,381,53.6619718309859,0,0,16,6,42,21,220,56,164,61,788,416,52.7918781725888, 1.57317073170732
Iggy Conway,33,556,106,216,175,83,47.4285714285714,74,28,4,2,10,7,77,27,50,24,170,82,48.2352941176471, 0.454545454545455
Michael Spivey,96,1968,25,170,153,85,55.5555555555556,0,0,2,0,11,3,522,123,399,18,129,72,55.8139534883721, -4.07291666666667
William Pool,64,1482,209,578,508,283,55.7086614173228,0,0,16,12,37,8,229,53,176,51,610,313,51.3114754098361, 0.453125
Barney Harris,128,4118,373,2091,1884,858,45.5414012738853,691,196,19,14,137,35,542,118,424,103,1850,1023,55.2972972972973, -3.34375
Iggy Rooney,64,1390,61,586,487,292,59.958932238193,0,0,4,2,31,12,151,36,115,33,463,264,57.0194384449244, -0.1875
Iggy Conway,33,556,106,216,175,83,47.4285714285714,74,28,4,2,10,7,77,27,50,24,170,82,48.2352941176471, 0.454545454545455
Naskitrusk University players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Melebin Bexoxek,128,4429,545,1077,966,521,53.9337474120083,0,0,60,35,58,66,1821,493,1328,123,644,268,41.6149068322981, 7.3203125
Sagomundisei Elomobek,74,1259,161,494,442,202,45.7013574660633,152,44,10,8,22,20,254,72,182,71,466,212,45.4935622317597, 5.55405405405405
Kaliso Olamosei,110,2455,231,1816,1460,761,52.1232876712329,453,154,1,1,91,36,310,86,224,143,949,457,48.1559536354057, 6.69090909090909
Hivek Hadosadolsei,127,3562,401,2061,1670,873,52.2754491017964,549,194,3,2,100,46,481,128,353,103,1514,782,51.6512549537649, 2.74015748031496
Sagolna Eloalerko,64,1697,676,584,529,292,55.1984877126654,0,0,0,0,32,19,252,57,195,56,599,267,44.5742904841402, 7.875
Melebin Bexoxek,128,4429,545,1077,966,521,53.9337474120083,0,0,60,35,58,66,1821,493,1328,123,644,268,41.6149068322981, 7.3203125
Sagomundisei Elomobek,74,1259,161,494,442,202,45.7013574660633,152,44,10,8,22,20,254,72,182,71,466,212,45.4935622317597, 5.55405405405405
Omumbisei Gibuni,37,725,139,248,235,105,44.6808510638298,75,17,0,0,16,5,92,17,75,42,284,138,48.5915492957746, 5.48648648648649
Ajanis Mesiaertoxek,69,1462,144,723,575,358,62.2608695652174,0,0,12,7,36,154,163,39,124,115,497,192,38.6317907444668, 7.07246376811594
Alubembi Olalomundi,62,1131,249,401,354,163,46.045197740113,114,41,14,10,26,13,155,36,119,40,385,181,47.012987012987, 6.59677419354839
Atusosa Besedoxek,82,1344,119,325,289,159,55.0173010380623,0,0,22,7,6,9,408,96,312,20,335,164,48.955223880597, 1.6219512195122
Esilibesa Falnosoko,157,4817,544,1621,1722,777,45.1219512195122,0,0,116,67,142,58,1056,252,804,277,1888,944,50, 0.636942675159236
Omumbisei Gibuni,37,725,139,248,235,105,44.6808510638298,75,17,0,0,16,5,92,17,75,42,284,138,48.5915492957746, 5.48648648648649
Ajanis Mesiaertoxek,69,1462,144,723,575,358,62.2608695652174,0,0,12,7,36,154,163,39,124,115,497,192,38.6317907444668, 7.07246376811594
Alubembi Olalomundi,62,1131,249,401,354,163,46.045197740113,114,41,14,10,26,13,155,36,119,40,385,181,47.012987012987, 6.59677419354839
Stedro Institute of Technology players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Alosembi Gibuni,128,3584,176,651,655,317,48.3969465648855,0,0,46,17,32,18,1223,326,897,87,611,283,46.3175122749591, 1.859375
Hivek Alodosaxek,97,1849,247,792,707,388,54.8797736916549,0,0,30,16,47,22,325,92,233,54,835,474,56.7664670658683, 0.938144329896907
Hivek Gagodo,118,2561,644,1348,1182,647,54.7377326565144,0,0,68,54,77,39,362,98,264,163,979,424,43.3094994892748, 2.22033898305085
Atumbi Olamosei,64,1421,63,1222,971,611,62.9248197734295,0,0,0,0,54,10,158,47,111,37,571,307,53.7653239929948, 0.921875
Sagolnasei Bexek,128,4701,1771,2019,1678,840,50.0595947556615,567,165,17,4,99,55,511,132,379,87,2066,1016,49.1771539206196, 3.328125
Alosembi Gibuni,128,3584,176,651,655,317,48.3969465648855,0,0,46,17,32,18,1223,326,897,87,611,283,46.3175122749591, 1.859375
Hivek Alodosaxek,97,1849,247,792,707,388,54.8797736916549,0,0,30,16,47,22,325,92,233,54,835,474,56.7664670658683, 0.938144329896907
Danomobei Kixidosu,45,670,131,255,223,102,45.7399103139013,74,17,10,8,10,18,73,29,44,40,243,107,44.0329218106996, 2.22222222222222
Atumbi Olamosei,64,1421,63,1222,971,611,62.9248197734295,0,0,0,0,54,10,158,47,111,37,571,307,53.7653239929948, 0.921875
Sagolnasei Bexek,128,4701,1771,2019,1678,840,50.0595947556615,567,165,17,4,99,55,511,132,379,87,2066,1016,49.1771539206196, 3.328125
Gago Bituna,32,528,51,182,158,91,57.5949367088608,0,0,0,0,9,2,102,30,72,32,166,79,47.5903614457831, -0.21875
Sagotru Hartotasek,96,2140,118,678,652,336,51.5337423312883,0,0,10,6,54,129,410,118,292,221,699,287,41.0586552217453, 2.32291666666667
Alukeili Kersidomobek,22,382,71,174,126,87,69.0476190476191,0,0,0,0,4,1,37,12,25,9,158,78,49.3670886075949, -0.272727272727273
Klabo Elodosatrisei,132,4617,756,2133,1808,1066,58.9601769911504,0,0,2,1,118,57,506,131,375,133,2088,1083,51.867816091954, 3.37121212121212
Gorga Sensoi,57,972,195,297,254,148,58.2677165354331,0,0,2,1,22,6,98,16,82,28,306,166,54.2483660130719, 0.298245614035088
Esmal District University players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Alubembi Keget,76,1639,382,1518,1222,759,62.1112929623568,0,0,0,0,66,19,808,218,590,79,392,155,39.5408163265306, 1.34210526315789
Atolep Subeina,128,2687,232,1350,1234,672,54.4570502431118,0,0,8,6,81,34,712,187,525,175,1165,609,52.274678111588, 1.4453125
Kiro Elomos,83,1665,259,635,619,314,50.7269789983845,0,0,10,7,43,23,196,56,140,75,669,332,49.626307922272, 2.01204819277108
Kiro Kixidosu,76,1733,281,713,631,309,48.9698890649762,224,58,0,0,42,18,188,59,129,72,786,418,53.1806615776081, 2.11842105263158
Alomundi Gibuni,71,1685,689,667,518,265,51.1583011583012,187,73,12,6,31,15,212,53,159,55,645,321,49.7674418604651, 1.09859154929577
Alubembi Keget,76,1639,382,1518,1222,759,62.1112929623568,0,0,0,0,66,19,808,218,590,79,392,155,39.5408163265306, 1.34210526315789
Atososa Besedoxek,32,629,51,226,209,104,49.7607655502392,0,0,22,18,14,12,108,30,78,31,272,125,45.9558823529412, 1.53125
Sago Tuvek,32,700,125,271,240,123,51.25,10,2,20,15,8,6,77,10,67,18,263,117,44.4866920152091, 2.3125
Kiro Kixidosu,76,1733,281,713,631,309,48.9698890649762,224,58,0,0,42,18,188,59,129,72,786,418,53.1806615776081, 2.11842105263158
Alomundi Gibuni,71,1685,689,667,518,265,51.1583011583012,187,73,12,6,31,15,212,53,159,55,645,321,49.7674418604651, 1.09859154929577
Himiba Alumosvek,126,2045,209,552,437,276,63.1578947368421,0,0,0,0,30,57,536,148,388,75,311,130,41.8006430868167, 0.547619047619048
Afalna Gagolomundi,84,2343,157,967,1017,478,47.0009832841691,0,0,16,11,88,24,413,89,324,95,1013,540,53.3070088845015, -1.72619047619048
Alotra Elolapo,24,365,57,91,105,41,39.0476190476191,0,0,12,9,8,4,39,8,31,8,160,98,61.25, -2.08333333333333
Xolin Alumosvek,62,1024,178,410,377,204,54.1114058355438,0,0,2,2,19,4,110,27,83,29,447,231,51.6778523489933, -0.548387096774194
Danomobei Hersa,86,2202,694,1088,897,435,48.494983277592,370,140,6,1,63,28,251,62,189,60,753,386,51.261620185923, 0.686046511627907
Atresmi University players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Alomiba Besemosodo,64,1709,116,357,412,170,41.2621359223301,0,0,52,17,50,13,515,131,384,49,628,348,55.4140127388535, 0.125
Dugaro Himadosadetsei,128,4572,1087,2640,2096,1312,62.5954198473283,0,0,20,16,116,150,895,245,650,430,1680,730,43.452380952381, 3.5
Sagosiei Keget,64,1677,162,567,499,281,56.312625250501,0,0,18,5,31,29,194,41,153,78,577,250,43.3275563258232, 0.640625
Kibisei Osamobek,33,890,130,362,286,149,52.0979020979021,96,36,0,0,16,9,91,27,64,19,379,237,62.532981530343, 3.03030303030303
Alokeili Hersa,66,1923,703,1351,1060,553,52.1698113207547,336,104,13,7,65,14,207,48,159,69,624,289,46.3141025641026, 0.818181818181818
Alokeili Halapodetsei,64,1158,162,347,343,169,49.2711370262391,0,0,16,9,20,14,259,75,184,41,383,199,51.9582245430809, 1.40625
Dasarbi Hadosadolsei,89,1035,227,516,488,256,52.4590163934426,0,0,6,4,32,10,396,110,286,77,401,198,49.3765586034913, -0.348314606741573
Dano Beseikodetsei,79,1458,219,531,492,264,53.6585365853659,0,0,8,3,34,22,178,44,134,89,499,251,50.3006012024048, 0.670886075949367
Iklo Alodetsei,69,1522,223,668,579,277,47.8411053540587,194,48,8,8,35,11,176,41,135,23,650,355,54.6153846153846, 1.21739130434783
Eban Elodosatrisei,51,730,152,238,230,118,51.304347826087,0,0,4,2,14,9,104,23,81,19,245,125,51.0204081632653, -0.607843137254902
Alokeili Halapodetsei,64,1158,162,347,343,169,49.2711370262391,0,0,16,9,20,14,259,75,184,41,383,199,51.9582245430809, 1.40625
Dasarbi Bexoxek,58,1016,128,342,361,168,46.5373961218837,0,0,14,6,26,19,219,44,175,74,401,168,41.8952618453865, 0.431034482758621
Dano Beseikodetsei,79,1458,219,531,492,264,53.6585365853659,0,0,8,3,34,22,178,44,134,89,499,251,50.3006012024048, 0.670886075949367
Iklo Alodetsei,69,1522,223,668,579,277,47.8411053540587,194,48,8,8,35,11,176,41,135,23,650,355,54.6153846153846, 1.21739130434783
Paparto Aludosutrugo,27,473,105,128,126,61,48.4126984126984,0,0,10,6,6,17,51,12,39,20,123,50,40.650406504065, 2.74074074074074
University of Herelle players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Ingo Kluck,128,4496,106,227,214,112,52.3364485981308,0,0,10,3,48,17,1237,268,969,87,485,240,49.4845360824742, -1
Alfred Weidenmann,64,1459,151,639,588,317,53.9115646258503,0,0,6,5,36,10,252,49,203,39,574,353,61.4982578397213, -2.640625
Günther Bischoff,110,2981,465,970,991,472,47.6286579212916,0,0,48,26,58,28,295,68,227,67,1239,695,56.0936238902341, -1.3
Carsten Wagenseil,64,1547,288,780,628,362,57.6433121019108,88,32,0,0,32,12,187,50,137,25,577,317,54.9393414211439, -2.65625
Peter Bischoff,72,1572,698,1379,1110,559,50.3603603603604,352,123,35,22,56,15,251,61,190,54,415,182,43.855421686747, -1.97222222222222
Gunther Fichtner,56,1222,49,298,304,141,46.3815789473684,0,0,26,16,66,13,241,52,189,31,416,241,57.9326923076923, -3.53571428571429
Alfred Weidenmann,64,1459,151,639,588,317,53.9115646258503,0,0,6,5,36,10,252,49,203,39,574,353,61.4982578397213, -2.640625
Günther Bischoff,110,2981,465,970,991,472,47.6286579212916,0,0,48,26,58,28,295,68,227,67,1239,695,56.0936238902341, -1.3
Carsten Wagenseil,64,1547,288,780,628,362,57.6433121019108,88,32,0,0,32,12,187,50,137,25,577,317,54.9393414211439, -2.65625
Günther Kautz,61,1296,268,201,227,96,42.2907488986784,0,0,18,9,40,37,172,48,124,66,328,137,41.7682926829268, -0.770491803278688
Gunther Fichtner,56,1222,49,298,304,141,46.3815789473684,0,0,26,16,66,13,241,52,189,31,416,241,57.9326923076923, -3.53571428571429
Stephan Gradl,33,849,24,370,305,153,50.1639344262295,113,35,2,2,52,7,144,41,103,26,332,191,57.5301204819277, -1.48484848484848
Marko Schwarz,78,1494,58,420,366,162,44.2622950819672,173,52,17,9,76,18,194,47,147,47,647,375,57.9598145285935, -2.16666666666667
Noah Kluck,48,762,108,333,268,140,52.2388059701493,89,29,0,0,21,2,83,18,65,9,296,171,57.7702702702703, -0.916666666666667
Günther Kautz,61,1296,268,201,227,96,42.2907488986784,0,0,18,9,40,37,172,48,124,66,328,137,41.7682926829268, -0.770491803278688
University of Tri_National_Dominion 2 players,Games Played,Minutes,Assists,Points,Shots Taken,Shots Made,Field Goal Percentage,Threes Taken,Threes Made,Free Throws Taken,Free Throws Made,Turnovers,Steals,Rebounds,Offensive Rebounds,Defensive Rebounds,Fouls,Opponent Shots Against,Opponent Shots Made,Opponent Shot Percent,Point Differential
Detlef Nesselrode,64,1178,157,329,356,152,42.6966292134831,0,0,40,25,52,11,453,90,363,30,354,194,54.8022598870056, -3.59375
Uwe Klostermann,64,1335,85,632,568,314,55.2816901408451,0,0,10,4,47,9,428,80,348,54,543,328,60.4051565377532, -3.0625
Volkhardt Fichtner,74,1933,347,1282,1087,526,48.3900643974241,361,118,25,19,67,19,351,85,266,63,739,383,51.8267929634641, -3.51351351351351
