University of Pxalit'k'a	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	app	2	33	32	5	25	7	20	13	12	9	86	62	D	21	15.44	-1	1	1	0	0
Czalliso	app	3	40	43	30	23	15	36	54	36	29	58	54	F+	19	33.00	-1	1	1	0	0
Czalliso	kaf	4	21	24	14	8	8	6	21	9	18	42	65	F+	19	15.18	-1	1	1	0	0
Czalliso	kaf	5	23	27	7	18	17	11	8	15	28	45	76	F+	18	17.60	-1	1	1	0	0
Czalliso	pot	1	67	76	8	13	28	19	17	81	23	95	54	D+	18	30.24	-1	1	1	0	0
Czalliso	kaf	2	19	21	12	17	9	21	24	19	16	42	51	D	18	19.37	-1	1	1	0	0
Czalliso	app	3	118	113	91	15	50	41	39	51	71	72	62	C	20	53.46	-1	1	1	0	0
Czalliso	app	4	49	37	60	62	31	41	48	33	75	36	94	D	21	54.09	-1	1	1	0	0
Czalliso	lu	5	20	23	24	26	59	44	32	29	26	47	79	C	19	37.00	-1	1	1	0	0
Czalliso	noe	1	61	56	15	9	8	51	19	84	38	39	58	D	21	37.78	-1	1	1	0	0
Czalliso	pot	2	55	50	40	14	71	55	31	66	37	84	86	C	21	47.14	-1	1	1	0	0
Czalliso	ilo	3	59	67	62	18	60	66	22	48	85	37	66	D	20	53.75	-1	1	1	0	0
Czalliso	kaf	4	47	47	44	27	48	51	25	15	78	71	78	C	18	44.90	-1	1	1	0	0
Czalliso	app	5	67	68	65	75	125	91	52	17	41	40	53	C	19	69.70	-1	1	1	0	0
University of Starrie	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	ilo	1	55	44	39	12	10	14	35	69	40	39	68	C	19	36.03	-1	1	1	0	0
Czalliso	ilo	2	44	30	21	32	7	35	20	61	36	74	61	C	18	34.36	-1	1	1	0	0
Czalliso	app	3	9	13	18	9	5	12	11	22	36	28	71	C	18	20.00	-1	1	1	0	0
Czalliso	ilu	4	20	21	29	17	16	19	17	9	13	75	57	D	18	19.62	-1	1	1	0	0
Czalliso	kaf	5	19	13	20	17	39	15	23	12	24	71	73	D	20	24.70	-1	1	1	0	0
Czalliso	roe	1	83	77	40	20	28	70	47	122	90	69	64	D	21	65.89	-1	1	1	0	0
Czalliso	ilu	2	84	67	39	22	27	50	56	57	26	17	70	C+	20	43.84	-1	1	1	0	0
Czalliso	pot	3	71	68	46	34	25	45	39	41	38	69	64	D	18	39.78	-1	1	1	0	0
Czalliso	ilu	4	11	14	22	46	39	21	50	23	58	35	89	D+	19	40.21	-1	1	1	0	0
Czalliso	noe	5	48	46	35	19	68	40	40	49	61	47	45	C	18	43.27	-1	1	1	0	0
Czalliso	fu	1	18	27	33	6	21	12	64	22	29	8	69	F	18	30.19	-1	1	1	0	0
Czalliso	kaf	2	82	82	82	35	27	59	51	41	38	61	88	C+	19	51.02	-1	1	1	0	0
Czalliso	ilo	3	35	28	44	12	50	49	65	32	23	37	70	D+	18	39.99	-1	1	1	0	0
Czalliso	roe	4	5	10	60	54	31	24	28	5	127	46	83	C+	19	53.89	-1	1	1	0	0
Czalliso	ilu	5	11	10	48	36	75	32	51	12	41	21	90	D	18	46.19	-1	1	1	0	0
University of Vatallus	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	ilu	1	26	36	17	6	14	29	36	58	21	84	61	D+	19	30.10	-1	1	1	0	0
Czalliso	lu	2	25	19	24	7	16	19	29	22	43	57	47	D	20	26.24	-1	1	1	0	0
Czalliso	roe	3	17	23	14	24	38	42	31	43	8	13	87	F	18	29.85	-1	1	1	0	0
Czalliso	fu	4	39	27	19	30	8	34	30	28	32	19	75	D+	18	28.26	-1	1	1	0	0
Czalliso	lu	5	18	27	27	34	55	6	23	22	7	62	87	C	18	28.93	-1	1	1	0	0
Czalliso	roe	1	27	32	20	7	17	17	18	52	42	55	65	F+	21	29.01	-1	1	1	0	0
Czalliso	roe	2	45	45	25	26	36	38	29	31	28	28	66	C+	18	32.12	-1	1	1	0	0
Czalliso	roe	3	31	32	30	27	29	44	36	22	45	83	76	F+	21	36.02	-1	1	1	0	0
Czalliso	pot	4	58	56	31	51	19	32	33	15	71	71	81	C	18	40.93	-1	1	1	0	0
Czalliso	fu	5	28	22	29	23	87	20	50	18	25	94	54	C	19	38.90	-1	1	1	0	0
Czalliso	kaf	1	77	73	13	28	12	63	54	64	31	47	61	F+	18	42.68	-1	1	1	0	0
Czalliso	pot	2	29	35	23	6	21	34	25	42	28	74	52	D	18	29.20	-1	1	1	0	0
Czalliso	roe	3	49	54	66	13	32	21	42	18	50	67	82	F+	21	38.42	-1	1	1	0	0
Czalliso	fu	4	71	73	42	52	8	17	48	28	83	45	53	D	18	43.11	-1	1	1	0	0
Czalliso	lu	5	34	38	77	19	73	21	77	26	52	59	103	C+	20	52.86	-1	1	1	0	0
University of Pokoj	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	noe	1	61	65	34	22	30	22	42	60	68	79	83	D+	19	44.49	-1	1	1	0	0
Czalliso	app	2	85	71	29	11	31	52	59	48	16	14	60	F+	19	39.11	-1	1	1	0	0
Czalliso	app	3	60	53	71	35	44	53	46	55	45	12	60	D	20	49.76	-1	1	1	0	0
Czalliso	fu	4	31	22	61	49	30	59	64	14	50	49	98	C	19	50.41	-1	1	1	0	0
Czalliso	lu	5	8	10	48	21	19	8	25	25	38	81	90	D	21	28.16	-1	1	1	0	0
Czalliso	app	1	62	55	29	20	23	64	42	60	52	23	59	D	19	45.62	-1	1	1	0	0
Czalliso	app	2	106	99	67	23	31	68	66	44	29	90	74	D+	18	50.88	-1	1	1	0	0
Czalliso	ilu	3	101	98	17	26	63	37	31	69	41	22	64	D	18	41.19	-1	1	1	0	0
Czalliso	ilu	4	84	88	87	39	16	78	85	46	64	57	89	C	21	60.93	-1	1	1	0	0
Czalliso	fu	5	25	37	5	37	94	38	42	32	46	99	58	D	18	43.78	-1	1	1	0	0
Czalliso	lu	1	82	86	16	9	21	91	33	58	44	81	61	D	19	44.74	-1	1	1	0	0
Czalliso	app	2	60	54	41	20	15	10	28	25	36	16	63	F+	18	28.26	-1	1	1	0	0
Czalliso	app	3	44	46	81	13	13	36	35	15	51	47	65	D	18	38.16	-1	1	1	0	0
Czalliso	pot	4	33	33	19	41	57	23	19	17	41	63	57	C	18	32.96	-1	1	1	0	0
Czalliso	fu	5	52	35	64	15	75	47	49	30	76	29	93	C	20	53.20	-1	1	1	0	0
University of Lumein	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	ilo	1	68	68	27	14	14	41	36	64	18	58	59	D	18	34.49	-1	1	1	0	0
Czalliso	kaf	2	66	43	16	11	15	22	28	36	13	28	82	D	19	25.36	-1	1	1	0	0
Czalliso	lu	3	66	60	35	22	20	29	61	30	63	86	75	C	20	40.99	-1	1	1	0	0
Czalliso	noe	4	14	11	44	29	15	22	27	17	30	40	88	F	21	30.30	-1	1	1	0	0
Czalliso	fu	5	9	14	12	6	30	33	17	11	11	34	58	F+	19	19.99	-1	1	1	0	0
Czalliso	pot	1	61	75	34	12	21	34	30	104	54	35	81	D	22	47.51	-1	1	1	0	0
Czalliso	kaf	2	129	135	64	18	76	47	28	83	69	50	65	D+	21	57.57	-1	1	1	0	0
Czalliso	app	3	58	55	27	22	61	62	61	33	68	61	94	D+	18	51.04	-1	1	1	0	0
Czalliso	fu	4	46	43	56	37	12	18	27	8	56	85	53	F+	20	34.70	-1	1	1	0	0
Czalliso	noe	5	42	38	100	101	60	26	39	37	56	55	97	C	20	60.83	-1	1	1	0	0
Czalliso	fu	1	64	53	21	8	6	54	53	80	54	66	82	D	21	47.60	-1	1	1	0	0
Czalliso	ilu	2	119	115	46	43	26	31	75	56	56	49	106	D+	22	53.74	-1	1	1	0	0
Czalliso	noe	3	41	80	45	41	44	52	60	70	72	19	94	D+	22	57.33	-1	1	1	0	0
Czalliso	ilo	4	66	83	87	56	35	52	64	20	83	38	68	C+	20	60.33	-1	1	1	0	0
Czalliso	pot	5	62	61	23	41	40	13	22	17	23	93	68	F+	18	28.55	-1	1	1	0	0
University of Seraphia	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	roe	1	29	22	13	13	9	15	23	32	25	81	63	D+	19	22.34	-1	1	1	0	0
Czalliso	lu	2	13	7	12	8	11	11	10	33	11	14	68	D	21	17.44	-1	1	1	0	0
Czalliso	app	3	25	28	33	32	13	7	17	11	13	72	72	F+	19	20.54	-1	1	1	0	0
Czalliso	kaf	4	33	27	19	23	15	6	20	8	12	43	66	F	20	18.13	-1	1	1	0	0
Czalliso	roe	5	28	19	8	9	12	22	33	16	21	53	71	D	21	19.93	-1	1	1	0	0
Czalliso	ilu	1	59	61	28	12	18	38	54	55	26	31	50	D	19	36.46	-1	1	1	0	0
Czalliso	pot	2	44	39	7	11	12	32	20	41	21	7	78	D	20	26.06	-1	1	1	0	0
Czalliso	lu	3	47	54	31	13	42	66	53	31	32	79	51	D+	18	38.86	-1	1	1	0	0
Czalliso	app	4	15	8	28	16	11	13	22	10	15	24	58	F	20	18.97	-1	1	1	0	0
Czalliso	lu	5	42	36	48	50	69	43	54	33	21	41	96	D+	19	49.00	-1	1	1	0	0
Czalliso	fu	1	55	60	15	7	14	31	38	57	24	41	64	D+	18	31.50	-1	1	1	0	0
Czalliso	noe	2	78	95	33	35	5	62	39	53	50	53	76	C+	20	45.83	-1	1	1	0	0
Czalliso	ilo	3	35	37	84	42	32	47	21	34	55	15	98	D	21	48.02	-1	1	1	0	0
Czalliso	roe	4	59	60	31	59	40	41	29	16	39	24	48	C	19	38.27	-1	1	1	0	0
Czalliso	kaf	5	19	29	53	83	89	67	44	30	62	43	59	D	21	61.55	-1	1	1	0	0
University of Holykol	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Holykol	ilu	1	31	37	12	19	16	32	49	50	33	69	60	C+	18	34.03	-1	1	1	0	0
Holykol	lu	2	30	31	28	5	20	6	35	16	16	59	56	D	19	20.57	-1	1	1	0	0
Holykol	fu	3	69	72	34	25	48	41	35	20	59	80	57	D	19	39.70	-1	1	1	0	0
Holykol	app	4	49	74	71	45	43	51	28	22	77	92	64	C	20	51.60	-1	1	1	0	0
Holykol	kaf	5	24	24	9	11	27	10	18	14	27	47	61	D+	21	18.85	-1	1	1	0	0
Holykol	pot	1	66	54	5	15	46	34	71	57	49	92	66	C	19	43.39	-1	1	1	0	0
Holykol	app	2	36	36	27	24	27	15	61	35	33	17	75	D+	19	34.95	-1	1	1	0	0
Holykol	app	3	62	61	76	17	44	56	70	22	82	30	81	D+	21	56.13	-1	1	1	0	0
Holykol	ilo	4	13	17	38	54	30	44	41	5	81	34	45	C	18	44.51	-1	1	1	0	0
Holykol	pot	5	7	15	30	39	53	39	27	13	60	48	77	D	19	39.58	-1	1	1	0	0
Holykol	app	1	62	74	34	9	16	37	83	100	58	53	97	D+	19	56.62	-1	1	1	0	0
Holykol	pot	2	65	62	42	14	43	56	42	80	54	100	102	C+	19	53.79	-1	1	1	0	0
Holykol	pot	3	81	74	97	39	33	53	60	16	60	37	61	D	18	53.00	-1	1	1	0	0
Holykol	kaf	4	32	31	34	45	11	27	25	19	43	51	51	D	18	31.60	-1	1	1	0	0
Holykol	kaf	5	17	20	26	23	40	18	44	24	22	50	74	D+	18	30.58	-1	1	1	0	0
University of Norkute	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Norkute	kaf	1	28	29	20	11	18	66	31	22	25	11	71	D	18	31.63	-1	1	1	0	0
Norkute	ilo	2	36	32	16	5	31	14	16	18	53	92	70	D+	19	25.89	-1	1	1	0	0
Norkute	ilu	3	74	74	25	23	8	33	16	37	16	90	93	D+	18	26.50	-1	1	1	0	0
Norkute	pot	4	6	17	7	12	15	25	20	13	74	50	45	F	19	26.11	-1	1	1	0	0
Norkute	pot	5	12	10	22	33	12	17	14	12	20	23	65	D+	19	20.60	-1	1	1	0	0
Norkute	lu	1	49	48	31	16	19	53	23	66	26	69	67	D	22	37.15	-1	1	1	0	0
Norkute	ilu	2	29	33	14	27	18	21	21	41	15	54	80	D	21	25.70	-1	1	1	0	0
Norkute	fu	3	54	62	43	39	21	58	51	9	60	85	78	C	19	43.83	-1	1	1	0	0
Norkute	fu	4	35	22	30	14	25	52	35	16	51	91	98	D	19	35.71	-1	1	1	0	0
Norkute	ilu	5	26	27	28	46	46	32	21	19	42	13	73	D+	21	35.54	-1	1	1	0	0
Norkute	kaf	1	52	53	39	8	24	50	47	70	48	14	79	C+	22	46.28	-1	1	1	0	0
Norkute	pot	2	61	71	23	20	24	35	42	41	15	63	61	F+	20	31.72	-1	1	1	0	0
Norkute	ilo	3	68	63	48	69	67	51	45	28	18	63	70	F+	21	45.49	-1	1	1	0	0
Norkute	ilu	4	42	40	53	35	30	38	49	41	37	12	99	C	19	42.92	-1	1	1	0	0
Norkute	kaf	5	25	20	70	68	76	34	45	22	42	26	53	D+	19	51.89	-1	1	1	0	0
University of Ikkuvvuki	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Murata Sumiteru	1	117	121	31	7	31	56	34	97	72	40	83	C+	18	54.44	-1	1	1	0	0
Transhimalia	Dgaiilt Hniwmg	2	40	32	40	23	10	15	41	73	70	29	89	C+	20	45.98	-1	1	1	0	0
Transhimalia	Komatsu Udo	3	106	108	57	33	56	52	52	102	58	48	58	D	19	57.78	-1	1	1	0	0
Transhimalia	Rael Masu	4	19	12	60	32	30	50	32	16	83	83	59	D+	21	46.15	-1	1	1	0	0
Transhimalia	Tembin Kazuo	5	26	24	25	104	64	38	67	25	39	79	95	D	19	54.66	-1	1	1	0	0
Transhimalia	Koki Toshiyuki	1	96	72	11	18	24	16	63	104	95	14	78	D+	21	55.40	-1	1	1	0	0
Transhimalia	Kompasu Masuhiro	2	67	43	48	15	54	37	67	87	74	28	77	C	21	59.62	-1	1	1	0	0
Transhimalia	Masaki Misao	3	48	63	78	66	37	57	59	58	61	89	95	C+	18	60.79	-1	1	1	0	0
Transhimalia	Ametsuchi Danjuro	4	42	39	94	78	56	35	70	25	48	89	98	C	19	61.80	-1	1	1	0	0
Transhimalia	Miyoshi Takakazu	5	33	36	26	33	80	46	39	55	20	37	63	D+	18	43.35	-1	1	1	0	0
Transhimalia	Koyanagi Seiho	1	82	71	32	27	38	42	57	105	76	56	79	D+	22	59.10	-1	1	1	0	0
Transhimalia	Matsuyama Yasuoka	2	55	47	21	18	10	33	29	47	20	12	69	D	18	30.16	-1	1	1	0	0
Transhimalia	Onishi Saikaku	3	49	63	64	23	76	75	79	31	60	61	93	D+	18	60.25	-1	1	1	0	0
Transhimalia	Nomura Miyoko	4	39	47	111	51	46	41	63	12	82	83	78	C	19	62.52	-1	1	1	0	0
Transhimalia	Kasai Yuji	5	23	24	37	23	40	41	12	24	15	88	83	F+	18	30.52	-1	1	1	0	0
University of Fiik Lanki Akol	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Kajiki Tomoyuki	1	42	31	37	16	12	69	33	59	45	64	67	C	20	43.58	-1	1	1	0	0
Transhimalia	Rezinal Dayu	2	48	40	35	17	27	36	23	71	39	54	82	C	20	40.46	-1	1	1	0	0
Transhimalia	Wakayama Kazuo	3	23	16	42	10	34	23	36	47	68	36	92	C	19	41.11	-1	1	1	0	0
Transhimalia	Nunne Rë	4	40	45	55	45	34	35	32	11	25	18	72	D	20	37.15	-1	1	1	0	0
Transhimalia	Yabuta Tessai	5	27	18	10	21	70	34	66	28	58	95	101	C+	19	44.53	-1	1	1	0	0
Transhimalia	Yoshida Sanzo	1	58	63	24	10	31	32	26	84	46	84	73	D	19	40.81	-1	1	1	0	0
Transhimalia	Qalzz Gzza	2	71	87	27	37	26	71	22	60	26	18	99	D+	20	43.44	-1	1	1	0	0
Transhimalia	Lvieknim Yuji	3	34	36	88	17	59	79	42	28	54	67	87	D	18	54.38	-1	1	1	0	0
Transhimalia	Usagi Akio	4	50	37	65	22	45	28	36	27	62	70	102	D+	19	45.27	-1	1	1	0	0
Transhimalia	Akamine Yuji	5	26	21	30	64	77	15	43	33	52	12	81	D	21	46.57	-1	1	1	0	0
Transhimalia	Miyoshi Senichi	1	37	27	15	14	21	34	65	86	73	41	63	D	19	49.99	-1	1	1	0	0
Transhimalia	Kammuri Yoshiiku	2	35	30	17	22	46	55	23	41	45	55	94	C	19	39.34	-1	1	1	0	0
Transhimalia	Nobira Higashikuni	3	68	79	37	28	60	98	56	72	42	62	56	D	18	54.96	-1	1	1	0	0
Transhimalia	Grozte Dydfoi	4	77	78	83	32	7	27	21	39	16	61	99	F+	18	36.58	-1	1	1	0	0
Transhimalia	Onishi Bunrakuken	5	47	25	50	83	102	30	29	59	53	27	95	F+	19	58.98	-1	1	1	0	0
University of Yuofuan	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Khwi Thakiik	1	37	37	17	9	6	16	26	35	11	73	93	F+	20	22.66	-1	1	1	0	0
Transhimalia	Matsuyama Sanzo	2	41	33	25	9	12	39	22	35	41	91	84	F+	19	32.37	-1	1	1	0	0
Transhimalia	Savana Inejiro	3	36	47	71	42	21	30	11	30	58	92	84	D+	20	40.92	-1	1	1	0	0
Transhimalia	Rael Ieyoshi	4	18	12	38	20	21	14	7	16	28	87	70	D+	18	24.08	-1	1	1	0	0
Transhimalia	Nobira Sadaharu	5	40	28	25	45	36	24	29	11	24	23	62	C+	18	30.37	-1	1	1	0	0
Transhimalia	Lvieknim Izo	1	83	56	30	10	18	51	50	61	30	46	47	D	21	39.75	-1	1	1	0	0
Transhimalia	Kvvwha Hlema	2	52	38	43	13	30	27	22	78	27	65	94	D+	19	39.58	-1	1	1	0	0
Transhimalia	Akamine Natsuo	3	41	47	100	56	33	22	33	51	59	17	79	C	20	51.78	-1	1	1	0	0
Transhimalia	Vlu Slapen	4	24	22	18	21	17	25	28	5	56	16	49	F+	20	27.09	-1	1	1	0	0
Transhimalia	Kôzuke Masami	5	27	22	33	56	42	24	11	7	15	73	70	D	19	30.30	-1	1	1	0	0
Transhimalia	Go Sumiteru	1	50	52	28	5	24	50	27	39	72	70	96	C	19	42.09	-1	1	1	0	0
Transhimalia	Yuguchi Morie	2	76	74	82	25	32	59	26	82	36	71	88	C	21	53.18	-1	1	1	0	0
Transhimalia	Watsuji Yuji	3	25	29	57	13	19	26	34	6	7	65	49	F	18	24.21	-1	1	1	0	0
Transhimalia	Yoshizawa Kunimichi	4	57	66	58	29	80	59	62	17	51	38	77	D	20	52.41	-1	1	1	0	0
Transhimalia	Sasagawa Misao	5	38	40	32	10	62	29	14	7	37	22	64	F+	20	30.81	-1	1	1	0	0
University of Maxwmkakki	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Matsuyama Udo	1	88	86	21	7	14	48	32	68	37	93	73	F+	22	38.84	-1	1	1	0	0
Transhimalia	Isa Tomiji	2	16	38	30	27	32	27	16	42	11	10	94	C	19	29.06	-1	1	1	0	0
Transhimalia	Ehwzzd Vye	3	46	37	31	34	38	34	25	11	26	57	60	D	20	29.84	-1	1	1	0	0
Transhimalia	Koguma Higashikuni	4	36	23	28	42	17	14	13	19	15	42	57	D+	21	23.74	-1	1	1	0	0
Transhimalia	Yukiyama Natsuo	5	23	35	43	75	52	51	31	39	42	17	85	C	18	48.70	-1	1	1	0	0
Transhimalia	Ienaga Okitsugu	1	31	35	22	23	13	41	24	117	13	15	78	D+	19	40.60	-1	1	1	0	0
Transhimalia	Hyuwyz Lyen	2	57	58	16	13	29	28	15	42	27	54	94	D	21	29.37	-1	1	1	0	0
Transhimalia	Qati Lyen	3	24	24	15	22	13	14	7	10	34	92	89	F+	18	21.14	-1	1	1	0	0
Transhimalia	Tanifuji Shoraku	4	41	41	52	43	42	22	30	9	59	85	61	C+	20	40.45	-1	1	1	0	0
Transhimalia	Grozte !'ëpjÿut	5	35	27	9	47	41	33	51	15	12	26	58	D+	18	32.46	-1	1	1	0	0
Transhimalia	Rael Shoraku	1	56	77	14	14	5	62	42	46	71	66	104	D	20	45.91	-1	1	1	0	0
Transhimalia	Sugimoto Victahriok	2	12	23	20	20	5	22	31	19	6	95	57	C	18	20.11	-1	1	1	0	0
Transhimalia	Matsuyama Toyozo	3	29	27	21	8	24	38	40	74	21	34	67	C+	18	32.85	-1	1	1	0	0
Transhimalia	Wakuni Tomiji	4	63	68	93	40	53	44	36	22	52	49	99	D	18	53.28	-1	1	1	0	0
Transhimalia	Amari Eikichi	5	38	16	50	57	97	44	28	49	110	28	89	D+	18	61.77	-1	1	1	0	0
University of Lnwm	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Suda Inejiro	1	16	8	13	11	5	34	7	21	27	69	85	C	18	22.05	-1	1	1	0	0
Transhimalia	Flaenne Tessai	2	103	109	30	37	16	55	45	71	11	91	74	C	21	42.35	-1	1	1	0	0
Transhimalia	Tanifuji Udo	3	41	41	10	13	16	45	15	9	27	68	46	D	18	21.50	-1	1	1	0	0
Transhimalia	Usagi Masu	4	15	8	32	5	7	17	14	12	15	45	74	D	18	17.97	-1	1	1	0	0
Transhimalia	Yabuta Morie	5	19	17	24	30	21	17	19	23	17	96	75	D	21	23.74	-1	1	1	0	0
Transhimalia	Akamine Meiji	1	15	11	5	12	14	20	7	11	27	10	83	F	19	17.98	-1	1	1	0	0
Transhimalia	Hiroshima Tomiji	2	76	61	25	39	13	39	55	32	47	37	88	D	18	40.90	-1	1	1	0	0
Transhimalia	Mawatari Sanraku	3	33	33	41	29	18	27	43	39	26	10	69	D	21	33.29	-1	1	1	0	0
Transhimalia	Yada Danjuro	4	30	33	30	26	28	38	45	16	33	77	55	C	19	32.06	-1	1	1	0	0
Transhimalia	Takamitsu Masu	5	14	22	35	25	30	25	24	15	29	91	68	C	19	28.37	-1	1	1	0	0
Transhimalia	Koki Akio	1	63	64	24	5	9	42	15	36	29	15	62	F+	19	27.72	-1	1	1	0	0
Transhimalia	Hnolm Hnavvw	2	66	58	18	7	15	22	31	10	60	77	50	D	18	28.05	-1	1	1	0	0
Transhimalia	Iwayanagi Sofu	3	82	75	55	44	52	29	30	40	29	80	72	D+	21	40.65	-1	1	1	0	0
Transhimalia	Kasai Kazuo	4	24	19	20	26	43	27	30	16	26	38	84	D+	21	29.63	-1	1	1	0	0
Transhimalia	Tembin Lesteriok	5	42	41	38	50	85	30	48	35	54	36	97	D	21	51.45	-1	1	1	0	0
University of Vikkada	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Transhimalia	Sugimoto Tetsuya	1	59	58	9	8	29	19	21	62	20	94	96	D+	19	29.23	-1	1	1	0	0
Transhimalia	Domen Taki	2	72	73	21	11	22	27	51	33	63	43	57	D	21	37.90	-1	1	1	0	0
Transhimalia	Amano Tessai	3	21	15	25	14	25	11	20	8	12	68	80	D+	19	19.57	-1	1	1	0	0
Transhimalia	Domen Ieyoshi	4	94	93	42	53	28	22	16	15	79	14	90	F+	20	43.22	-1	1	1	0	0
Transhimalia	Sugimoto Naizen	5	40	32	48	62	84	34	18	36	74	43	77	D+	18	51.61	-1	1	1	0	0
Transhimalia	Fihana Yoshitora	1	101	93	41	23	26	23	41	99	9	55	91	D+	20	41.66	-1	1	1	0	0
Transhimalia	Koguma Gihei	2	80	80	35	11	23	32	51	41	35	75	63	D	21	37.26	-1	1	1	0	0
Transhimalia	Kujira Lesteriok	3	29	36	37	15	6	15	44	48	26	95	55	D	18	28.66	-1	1	1	0	0
Transhimalia	Tanifuji Udo	4	18	5	36	16	18	31	15	16	23	56	57	D+	18	24.14	-1	1	1	0	0
Transhimalia	Amari Kiyohira	5	53	43	51	75	61	71	70	93	60	61	114	C+	20	67.24	-1	1	1	0	0
Transhimalia	Yasutake Sadaharu	1	42	41	24	6	7	16	18	23	8	58	75	F+	18	18.71	-1	1	1	0	0
Transhimalia	Rael Koshiro	2	40	49	50	19	31	38	57	75	37	14	78	C	21	48.40	-1	1	1	0	0
Transhimalia	Rael Tokaji	3	52	32	19	24	35	35	49	42	45	41	67	D	20	37.43	-1	1	1	0	0
Transhimalia	Kujira Hikozaemon	4	30	28	46	16	28	21	17	12	39	91	73	F+	18	29.39	-1	1	1	0	0
Transhimalia	Mochizuki Yasuoka	5	14	12	23	10	20	6	15	8	6	45	74	D+	18	16.26	-1	1	1	0	0
University of Aahrus 1	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aahrus	Sasagawa Natsuo	1	79	74	28	19	11	46	19	110	68	92	48	C+	19	48.53	-1	1	1	0	0
Aahrus	Yamataka Matsuyo	2	72	81	30	12	28	38	58	97	55	55	50	D	19	51.25	-1	1	1	0	0
Aahrus	Kotobuki Yakumo	3	52	39	32	28	31	53	33	21	44	40	74	C	20	37.31	-1	1	1	0	0
Aahrus	Kasai Aeridaniok	4	19	22	55	37	13	49	50	10	68	60	68	C+	18	43.63	-1	1	1	0	0
Aahrus	Okumura Kamlyn	5	29	24	39	40	32	39	45	28	20	87	53	D	19	35.42	-1	1	1	0	0
Aahrus	Ogino Ssekien	1	105	125	28	20	26	21	62	102	43	20	83	D+	21	49.38	-1	1	1	0	0
Aahrus	Kujira Paradiniton	2	47	58	34	22	55	59	53	93	85	44	70	D+	20	62.11	-1	1	1	0	0
Aahrus	Kawata Tameyoshi	3	36	48	52	31	33	28	100	38	43	19	77	C	19	47.95	-1	1	1	0	0
Aahrus	Amano Tameyoshi	4	32	36	86	34	16	33	30	10	45	94	83	C	19	41.34	-1	1	1	0	0
Aahrus	Matsuyama Udo	5	30	26	44	28	61	35	59	33	19	73	62	C	19	41.50	-1	1	1	0	0
